RegionCode,Region/CityName,CountryName,CountryCode,ProductID,ProductName,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
AR14,Argentina,Posadas,AR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,42,,,,,,,,,,
AR14,Argentina,Posadas,AR,68800,Possession of Mobile Telephone,% of hh,,,,,,,,,,,88,,,,,,,,,,
AR14,Argentina,Posadas,AR,2511,Possession of Telephone,% of hh,,,,,,,,,,,44,,,,,,,,,,
AR04,Argentina,Salta,AR,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,90,,,,,,,,,,
AR04,Argentina,Salta,AR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,44,,,,,,,,,,
AR04,Argentina,Salta,AR,68800,Possession of Mobile Telephone,% of hh,,,,,,,,,,,85,,,,,,,,,,
AR04,Argentina,Salta,AR,2511,Possession of Telephone,% of hh,,,,,,,,,,,51,,,,,,,,,,
AR06,Argentina,San Juan,AR,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,95,,,,,,,,,,
AR06,Argentina,San Juan,AR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,41,,,,,,,,,,
AR06,Argentina,San Juan,AR,68800,Possession of Mobile Telephone,% of hh,,,,,,,,,,,86,,,,,,,,,,
AR06,Argentina,San Juan,AR,2511,Possession of Telephone,% of hh,,,,,,,,,,,44,,,,,,,,,,
AR05,Argentina,Santa Fe,AR,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,96,,,,,,,,,,
AR05,Argentina,Santa Fe,AR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,51,,,,,,,,,,
AR05,Argentina,Santa Fe,AR,68800,Possession of Mobile Telephone,% of hh,,,,,,,,,,,86,,,,,,,,,,
AR05,Argentina,Santa Fe,AR,2511,Possession of Telephone,% of hh,,,,,,,,,,,61,,,,,,,,,,
AR07,Argentina,Rosario,AR,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,97,,,,,,,,,,
AR07,Argentina,Rosario,AR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,52,,,,,,,,,,
AR07,Argentina,Rosario,AR,68800,Possession of Mobile Telephone,% of hh,,,,,,,,,,,86,,,,,,,,,,
AR07,Argentina,Rosario,AR,2511,Possession of Telephone,% of hh,,,,,,,,,,,68,,,,,,,,,,
AR12,Argentina,Santiago del Estero,AR,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,91,,,,,,,,,,
AR12,Argentina,Santiago del Estero,AR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,34,,,,,,,,,,
AR12,Argentina,Santiago del Estero,AR,68800,Possession of Mobile Telephone,% of hh,,,,,,,,,,,86,,,,,,,,,,
AR12,Argentina,Santiago del Estero,AR,2511,Possession of Telephone,% of hh,,,,,,,,,,,40,,,,,,,,,,
AR10,Argentina,San Miguel de Tucumán,AR,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,94,,,,,,,,,,
AR10,Argentina,San Miguel de Tucumán,AR,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,39,,,,,,,,,,
AR10,Argentina,San Miguel de Tucumán,AR,68800,Possession of Mobile Telephone,% of hh,,,,,,,,,,,83,,,,,,,,,,
AR10,Argentina,San Miguel de Tucumán,AR,2511,Possession of Telephone,% of hh,,,,,,,,,,,52,,,,,,,,,,
R036,Australia,New South Wales,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
R036,Australia,New South Wales,AU,2516,Possession of Washing Machine,% of hh,,,,,,96,,,96,,,97,,,98,,,,,,
R036,Australia,New South Wales,AU,2512,Possession of Tumble Drier,% of hh,,,,,,59,,,59,,,61,,,59,,,,,,
R036,Australia,New South Wales,AU,2500,Possession of Dishwasher,% of hh,,,,,,43,,,45,,,49,,,54,,,,,,
R036,Australia,New South Wales,AU,2501,Possession of Freezer,% of hh,,,,,,34,,,34,,,32,,,31,,,,,,
R036,Australia,New South Wales,AU,2494,Possession of Air Conditioner,% of hh,,,,,,54,,,58,,,64,,,,,,,,,
R036,Australia,New South Wales,AU,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,99,,,99,,,98,,,,,,
R036,Australia,New South Wales,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,72,,,87,,,82,,,74,,,,,,
R036,Australia,New South Wales,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,77,,,58,,,39,,,52,,,,,,
R036,Australia,New South Wales,AU,2503,Possession of Microwave Oven,% of hh,,,,,,92,,,91,,,,,,,,,,,,
R036,Australia,New South Wales,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,85,,,48,,,,,,,,,,,,
R036,Australia,New South Wales,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,96,,,,,,,,,,,,,,,
R036,Australia,New South Wales,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,56,60,64,67,71,,79,,81,,,,,,,
R036,Australia,New South Wales,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,28,44,53,61,,73,,75,,,,,,,
R036,Australia,New South Wales,AU,2506,Possession of Personal Computer,% of hh,,,,,,67,69,72,76,77,,83,,,,,,,,,
R042,Australia,Victoria,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
R042,Australia,Victoria,AU,2516,Possession of Washing Machine,% of hh,,,,,,96,,,97,,,97,,,98,,,,,,
R042,Australia,Victoria,AU,2512,Possession of Tumble Drier,% of hh,,,,,,54,,,55,,,54,,,52,,,,,,
R042,Australia,Victoria,AU,2500,Possession of Dishwasher,% of hh,,,,,,48,,,52,,,58,,,62,,,,,,
R042,Australia,Victoria,AU,2501,Possession of Freezer,% of hh,,,,,,35,,,35,,,33,,,31,,,,,,
R042,Australia,Victoria,AU,2494,Possession of Air Conditioner,% of hh,,,,,,60,,,70,,,76,,,,,,,,,
R042,Australia,Victoria,AU,2499,Possession of Colour TV Set,% of hh,,,,,,98,,,99,,,99,,,98,,,,,,
R042,Australia,Victoria,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,72,,,87,,,86,,,70,,,,,,
R042,Australia,Victoria,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,75,,,57,,,40,,,54,,,,,,
R042,Australia,Victoria,AU,2503,Possession of Microwave Oven,% of hh,,,,,,89,,,92,,,,,,,,,,,,
R042,Australia,Victoria,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,83,,,51,,,,,,,,,,,,
R042,Australia,Victoria,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,94,,,,,,,,,,,,,,,
R042,Australia,Victoria,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,57,59,63,66,72,,79,,84,,,,,,,
R042,Australia,Victoria,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,30,45,51,62,,72,,77,,,,,,,
R042,Australia,Victoria,AU,2506,Possession of Personal Computer,% of hh,,,,,,68,69,72,74,78,,82,,,,,,,,,
R039,Australia,Queensland,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
R039,Australia,Queensland,AU,2516,Possession of Washing Machine,% of hh,,,,,,97,,,98,,,98,,,97,,,,,,
R039,Australia,Queensland,AU,2512,Possession of Tumble Drier,% of hh,,,,,,55,,,56,,,60,,,58,,,,,,
R039,Australia,Queensland,AU,2500,Possession of Dishwasher,% of hh,,,,,,41,,,44,,,54,,,57,,,,,,
R039,Australia,Queensland,AU,2501,Possession of Freezer,% of hh,,,,,,38,,,41,,,38,,,39,,,,,,
R039,Australia,Queensland,AU,2494,Possession of Air Conditioner,% of hh,,,,,,58,,,65,,,73,,,,,,,,,
R039,Australia,Queensland,AU,2499,Possession of Colour TV Set,% of hh,,,,,,98,,,99,,,99,,,99,,,,,,
R039,Australia,Queensland,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,72,,,89,,,83,,,70,,,,,,
R039,Australia,Queensland,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,79,,,59,,,42,,,51,,,,,,
R039,Australia,Queensland,AU,2503,Possession of Microwave Oven,% of hh,,,,,,90,,,92,,,,,,,,,,,,
R039,Australia,Queensland,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,82,,,43,,,,,,,,,,,,
R039,Australia,Queensland,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,94,,,,,,,,,,,,,,,
R039,Australia,Queensland,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,56,61,65,68,73,,79,,84,,,,,,,
R039,Australia,Queensland,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,30,44,54,64,,74,,78,,,,,,,
R039,Australia,Queensland,AU,2506,Possession of Personal Computer,% of hh,,,,,,67,72,74,75,80,,83,,,,,,,,,
R040,Australia,South Australia,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
R040,Australia,South Australia,AU,2516,Possession of Washing Machine,% of hh,,,,,,97,,,97,,,99,,,98,,,,,,
R040,Australia,South Australia,AU,2512,Possession of Tumble Drier,% of hh,,,,,,52,,,49,,,48,,,43,,,,,,
R040,Australia,South Australia,AU,2500,Possession of Dishwasher,% of hh,,,,,,31,,,38,,,44,,,43,,,,,,
R040,Australia,South Australia,AU,2501,Possession of Freezer,% of hh,,,,,,41,,,40,,,37,,,36,,,,,,
R040,Australia,South Australia,AU,2494,Possession of Air Conditioner,% of hh,,,,,,84,,,85,,,91,,,,,,,,,
R040,Australia,South Australia,AU,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,99,,,100,,,98,,,,,,
R040,Australia,South Australia,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,70,,,87,,,84,,,74,,,,,,
R040,Australia,South Australia,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,78,,,61,,,45,,,54,,,,,,
R040,Australia,South Australia,AU,2503,Possession of Microwave Oven,% of hh,,,,,,89,,,91,,,,,,,,,,,,
R040,Australia,South Australia,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,85,,,55,,,,,,,,,,,,
R040,Australia,South Australia,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,96,,,,,,,,,,,,,,,
R040,Australia,South Australia,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,50,56,57,62,66,,76,,81,,,,,,,
R040,Australia,South Australia,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,20,33,42,54,,69,,75,,,,,,,
R040,Australia,South Australia,AU,2506,Possession of Personal Computer,% of hh,,,,,,64,67,69,71,75,,80,,,,,,,,,
R043,Australia,Western Australia,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
R043,Australia,Western Australia,AU,2516,Possession of Washing Machine,% of hh,,,,,,97,,,98,,,98,,,99,,,,,,
R043,Australia,Western Australia,AU,2512,Possession of Tumble Drier,% of hh,,,,,,48,,,53,,,51,,,51,,,,,,
R043,Australia,Western Australia,AU,2500,Possession of Dishwasher,% of hh,,,,,,34,,,38,,,44,,,48,,,,,,
R043,Australia,Western Australia,AU,2501,Possession of Freezer,% of hh,,,,,,42,,,39,,,36,,,36,,,,,,
R043,Australia,Western Australia,AU,2494,Possession of Air Conditioner,% of hh,,,,,,69,,,80,,,86,,,,,,,,,
R043,Australia,Western Australia,AU,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,100,,,99,,,99,,,,,,
R043,Australia,Western Australia,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,74,,,88,,,83,,,71,,,,,,
R043,Australia,Western Australia,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,83,,,63,,,42,,,54,,,,,,
R043,Australia,Western Australia,AU,2503,Possession of Microwave Oven,% of hh,,,,,,93,,,94,,,,,,,,,,,,
R043,Australia,Western Australia,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,84,,,52,,,,,,,,,,,,
R043,Australia,Western Australia,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,95,,,,,,,,,,,,,,,
R043,Australia,Western Australia,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,58,62,66,68,75,,81,,85,,,,,,,
R043,Australia,Western Australia,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,30,46,54,64,,75,,79,,,,,,,
R043,Australia,Western Australia,AU,2506,Possession of Personal Computer,% of hh,,,,,,69,71,76,76,81,,85,,,,,,,,,
R041,Australia,Tasmania,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
R041,Australia,Tasmania,AU,2516,Possession of Washing Machine,% of hh,,,,,,98,,,97,,,98,,,99,,,,,,
R041,Australia,Tasmania,AU,2512,Possession of Tumble Drier,% of hh,,,,,,56,,,51,,,53,,,50,,,,,,
R041,Australia,Tasmania,AU,2500,Possession of Dishwasher,% of hh,,,,,,32,,,35,,,40,,,46,,,,,,
R041,Australia,Tasmania,AU,2501,Possession of Freezer,% of hh,,,,,,57,,,53,,,54,,,52,,,,,,
R041,Australia,Tasmania,AU,2494,Possession of Air Conditioner,% of hh,,,,,,19,,,36,,,44,,,,,,,,,
R041,Australia,Tasmania,AU,2499,Possession of Colour TV Set,% of hh,,,,,,98,,,99,,,99,,,98,,,,,,
R041,Australia,Tasmania,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,66,,,85,,,80,,,73,,,,,,
R041,Australia,Tasmania,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,80,,,67,,,47,,,56,,,,,,
R041,Australia,Tasmania,AU,2503,Possession of Microwave Oven,% of hh,,,,,,92,,,90,,,,,,,,,,,,
R041,Australia,Tasmania,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,85,,,54,,,,,,,,,,,,
R041,Australia,Tasmania,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,98,,,,,,,,,,,,,,,
R041,Australia,Tasmania,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,48,49,56,56,63,,70,,78,,,,,,,
R041,Australia,Tasmania,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,17,32,39,49,,65,,72,,,,,,,
R041,Australia,Tasmania,AU,2506,Possession of Personal Computer,% of hh,,,,,,61,60,66,67,71,,76,,,,,,,,,
R037,Australia,Northern Territory,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,99,,,100,,,100,,,,,,
R037,Australia,Northern Territory,AU,2516,Possession of Washing Machine,% of hh,,,,,,97,,,97,,,98,,,99,,,,,,
R037,Australia,Northern Territory,AU,2512,Possession of Tumble Drier,% of hh,,,,,,36,,,35,,,45,,,40,,,,,,
R037,Australia,Northern Territory,AU,2500,Possession of Dishwasher,% of hh,,,,,,29,,,35,,,40,,,46,,,,,,
R037,Australia,Northern Territory,AU,2501,Possession of Freezer,% of hh,,,,,,35,,,39,,,40,,,42,,,,,,
R037,Australia,Northern Territory,AU,2494,Possession of Air Conditioner,% of hh,,,,,,92,,,93,,,94,,,,,,,,,
R037,Australia,Northern Territory,AU,2499,Possession of Colour TV Set,% of hh,,,,,,98,,,99,,,99,,,97,,,,,,
R037,Australia,Northern Territory,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,80,,,88,,,84,,,68,,,,,,
R037,Australia,Northern Territory,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,80,,,60,,,47,,,49,,,,,,
R037,Australia,Northern Territory,AU,2503,Possession of Microwave Oven,% of hh,,,,,,86,,,88,,,,,,,,,,,,
R037,Australia,Northern Territory,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,69,,,36,,,,,,,,,,,,
R037,Australia,Northern Territory,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,89,,,,,,,,,,,,,,,
R037,Australia,Northern Territory,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,61,60,67,68,74,,79,,85,,,,,,,
R037,Australia,Northern Territory,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,25,44,55,64,,73,,79,,,,,,,
R037,Australia,Northern Territory,AU,2506,Possession of Personal Computer,% of hh,,,,,,71,70,75,77,80,,82,,,,,,,,,
R035,Australia,Australian Capital Territory,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
AU07,Australia,Canberra,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
R035,Australia,Australian Capital Territory,AU,2516,Possession of Washing Machine,% of hh,,,,,,98,,,98,,,96,,,99,,,,,,
AU07,Australia,Canberra,AU,2516,Possession of Washing Machine,% of hh,,,,,,98,,,98,,,96,,,99,,,,,,
R035,Australia,Australian Capital Territory,AU,2512,Possession of Tumble Drier,% of hh,,,,,,59,,,62,,,60,,,62,,,,,,
AU07,Australia,Canberra,AU,2512,Possession of Tumble Drier,% of hh,,,,,,59,,,62,,,60,,,62,,,,,,
R035,Australia,Australian Capital Territory,AU,2500,Possession of Dishwasher,% of hh,,,,,,56,,,67,,,67,,,73,,,,,,
AU07,Australia,Canberra,AU,2500,Possession of Dishwasher,% of hh,,,,,,56,,,67,,,67,,,73,,,,,,
R035,Australia,Australian Capital Territory,AU,2501,Possession of Freezer,% of hh,,,,,,33,,,27,,,29,,,29,,,,,,
AU07,Australia,Canberra,AU,2501,Possession of Freezer,% of hh,,,,,,33,,,27,,,29,,,29,,,,,,
R035,Australia,Australian Capital Territory,AU,2494,Possession of Air Conditioner,% of hh,,,,,,48,,,62,,,70,,,,,,,,,
AU07,Australia,Canberra,AU,2494,Possession of Air Conditioner,% of hh,,,,,,48,,,62,,,70,,,,,,,,,
R035,Australia,Australian Capital Territory,AU,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,100,,,98,,,98,,,,,,
AU07,Australia,Canberra,AU,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,100,,,98,,,98,,,,,,
R035,Australia,Australian Capital Territory,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,78,,,90,,,82,,,77,,,,,,
AU07,Australia,Canberra,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,78,,,90,,,82,,,77,,,,,,
R035,Australia,Australian Capital Territory,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,83,,,66,,,47,,,58,,,,,,
AU07,Australia,Canberra,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,83,,,66,,,47,,,58,,,,,,
R035,Australia,Australian Capital Territory,AU,2503,Possession of Microwave Oven,% of hh,,,,,,94,,,93,,,,,,,,,,,,
AU07,Australia,Canberra,AU,2503,Possession of Microwave Oven,% of hh,,,,,,94,,,93,,,,,,,,,,,,
R035,Australia,Australian Capital Territory,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,87,,,50,,,,,,,,,,,,
AU07,Australia,Canberra,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,87,,,50,,,,,,,,,,,,
R035,Australia,Australian Capital Territory,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,97,,,,,,,,,,,,,,,
AU07,Australia,Canberra,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,97,,,,,,,,,,,,,,,
R035,Australia,Australian Capital Territory,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,67,72,73,80,82,,88,,89,,,,,,,
AU07,Australia,Canberra,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,67,72,73,80,82,,88,,89,,,,,,,
R035,Australia,Australian Capital Territory,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,40,58,68,74,,83,,85,,,,,,,
AU07,Australia,Canberra,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,40,58,68,74,,83,,85,,,,,,,
R035,Australia,Australian Capital Territory,AU,2506,Possession of Personal Computer,% of hh,,,,,,79,82,84,86,88,,91,,,,,,,,,
AU07,Australia,Canberra,AU,2506,Possession of Personal Computer,% of hh,,,,,,79,82,84,86,88,,91,,,,,,,,,
AU,Australia,Total,AU,2508,Possession of Refrigerator,% of hh,,,,,,100,,,100,,,100,,,100,,,,,,
AU,Australia,Total,AU,2516,Possession of Washing Machine,% of hh,,,,,,96,,,97,,,98,,,98,,,,,,
AU,Australia,Total,AU,2512,Possession of Tumble Drier,% of hh,,,,,,55,,,56,,,57,,,55,,,,,,
AU,Australia,Total,AU,2500,Possession of Dishwasher,% of hh,,,,,,42,,,45,,,52,,,55,,,,,,
AU,Australia,Total,AU,2501,Possession of Freezer,% of hh,,,,,,37,,,37,,,35,,,34,,,,,,
AU,Australia,Total,AU,2494,Possession of Air Conditioner,% of hh,,,,,,59,,,66,,,73,,,,,,,,,
AU,Australia,Total,AU,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,99,,,99,,,98,,,,,,
AU,Australia,Total,AU,59926,Possession of DVD Player/Recorder,% of hh,,,,,,72,,,87,,,83,,,72,,,,,,
AU,Australia,Total,AU,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,78,,,59,,,41,,,53,,,,,,
AU,Australia,Total,AU,2503,Possession of Microwave Oven,% of hh,,,,,,91,,,92,,,,,,,,,,,,
AU,Australia,Total,AU,2515,Possession of Videotape Recorder,% of hh,,,,,,84,,,49,,,,,,,,,,,,
AU,Australia,Total,AU,2513,Possession of Vacuum Cleaner,% of hh,,,,,,95,,,,,,,,,,,,,,,
AU,Australia,Total,AU,59927,Possession of Internet Enabled Computer,% of hh,,,,,,56,60,64,67,72,,79,,83,,,,,,,
AU,Australia,Total,AU,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,28,43,52,62,,73,,77,,,,,,,
AU,Australia,Total,AU,2506,Possession of Personal Computer,% of hh,,,,,,67,70,73,75,78,,83,,,,,,,,,
AT,Austria,Total,AT,2511,Possession of Telephone,% of hh,,,,,,,,,,,59,,,,,,,,,,
AT,Austria,Total,AT,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,71,,,,,,,,,,
AT,Austria,Total,AT,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,66,,,,,,,,,,
AT,Austria,Total,AT,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,100,,,,,,,,,,
AT,Austria,Total,AT,2500,Possession of Dishwasher,% of hh,,,,,,,,,,,74,,,,,,,,,,
AT,Austria,Total,AT,2516,Possession of Washing Machine,% of hh,,,,,,,,,,,97,,,,,,,,,,
AT,Austria,Total,AT,2512,Possession of Tumble Drier,% of hh,,,,,,,,,,,34,,,,,,,,,,
AT,Austria,Total,AT,2499,Possession of Colour TV Set,% of hh,,,,,,,,,,,97,,,,,,,,,,
AT,Austria,Total,AT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,,,,,77,,,,,,,,,,
AT,Austria,Total,AT,2514,Possession of Video Camera,% of hh,,,,,,,,,,,24,,,,,,,,,,
AT,Austria,Total,AT,2497,Possession of Camera,% of hh,,,,,,,,,,,68,,,,,,,,,,
AT,Austria,Total,AT,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,,,64,,,,,,,,,,
AT,Austria,Total,AT,12980,Possession of Cable TV,% of hh,,,,,,,,,,,44,,,,,,,,,,
AT,Austria,Total,AT,2505,Possession of Passenger Car,% of hh,,,,,,,,,,,77,,,,,,,,,,
AT,Austria,Total,AT,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,8,,,,,,,,,,
AT,Austria,Total,AT,12982,Possession of Cooker,% of hh,,,,,,,,,,,100,,,,,,,,,,
R026,Austria,Burgenland,AT,2511,Possession of Telephone,% of hh,,,,,,,,,,,55,,,,,,,,,,
R026,Austria,Burgenland,AT,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,56,,,,,,,,,,
R026,Austria,Burgenland,AT,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,50,,,,,,,,,,
R026,Austria,Burgenland,AT,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,100,,,,,,,,,,
R026,Austria,Burgenland,AT,2500,Possession of Dishwasher,% of hh,,,,,,,,,,,71,,,,,,,,,,
R026,Austria,Burgenland,AT,2516,Possession of Washing Machine,% of hh,,,,,,,,,,,97,,,,,,,,,,
R026,Austria,Burgenland,AT,2512,Possession of Tumble Drier,% of hh,,,,,,,,,,,38,,,,,,,,,,
R026,Austria,Burgenland,AT,2499,Possession of Colour TV Set,% of hh,,,,,,,,,,,100,,,,,,,,,,
R026,Austria,Burgenland,AT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,,,,,72,,,,,,,,,,
R026,Austria,Burgenland,AT,2514,Possession of Video Camera,% of hh,,,,,,,,,,,20,,,,,,,,,,
R026,Austria,Burgenland,AT,2497,Possession of Camera,% of hh,,,,,,,,,,,50,,,,,,,,,,
R026,Austria,Burgenland,AT,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,,,48,,,,,,,,,,
R026,Austria,Burgenland,AT,12980,Possession of Cable TV,% of hh,,,,,,,,,,,41,,,,,,,,,,
R026,Austria,Burgenland,AT,2505,Possession of Passenger Car,% of hh,,,,,,,,,,,83,,,,,,,,,,
R026,Austria,Burgenland,AT,2504,Possession of Motorcycle,,,,,,,,,,,,,,,,,,,,,,
R026,Austria,Burgenland,AT,12982,Possession of Cooker,% of hh,,,,,,,,,,,98,,,,,,,,,,
R027,Austria,Karnten,AT,2511,Possession of Telephone,% of hh,,,,,,,,,,,63,,,,,,,,,,
R027,Austria,Karnten,AT,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,70,,,,,,,,,,
R027,Austria,Karnten,AT,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,62,,,,,,,,,,
R027,Austria,Karnten,AT,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,100,,,,,,,,,,
R027,Austria,Karnten,AT,2500,Possession of Dishwasher,% of hh,,,,,,,,,,,77,,,,,,,,,,
R027,Austria,Karnten,AT,2516,Possession of Washing Machine,% of hh,,,,,,,,,,,98,,,,,,,,,,
R027,Austria,Karnten,AT,2512,Possession of Tumble Drier,% of hh,,,,,,,,,,,31,,,,,,,,,,
R027,Austria,Karnten,AT,2499,Possession of Colour TV Set,% of hh,,,,,,,,,,,98,,,,,,,,,,
R027,Austria,Karnten,AT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,,,,,74,,,,,,,,,,
R027,Austria,Karnten,AT,2514,Possession of Video Camera,% of hh,,,,,,,,,,,22,,,,,,,,,,
R027,Austria,Karnten,AT,2497,Possession of Camera,% of hh,,,,,,,,,,,68,,,,,,,,,,
R027,Austria,Karnten,AT,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,,,66,,,,,,,,,,
R027,Austria,Karnten,AT,12980,Possession of Cable TV,% of hh,,,,,,,,,,,26,,,,,,,,,,
R027,Austria,Karnten,AT,2505,Possession of Passenger Car,% of hh,,,,,,,,,,,85,,,,,,,,,,
R027,Austria,Karnten,AT,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,13,,,,,,,,,,
R027,Austria,Karnten,AT,12982,Possession of Cooker,% of hh,,,,,,,,,,,99,,,,,,,,,,
R028,Austria,Niederosterreich,AT,2511,Possession of Telephone,% of hh,,,,,,,,,,,65,,,,,,,,,,
R028,Austria,Niederosterreich,AT,2506,Possession of Personal Computer,% of hh,,,,,,,,,,,72,,,,,,,,,,
R028,Austria,Niederosterreich,AT,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,67,,,,,,,,,,
R028,Austria,Niederosterreich,AT,2508,Possession of Refrigerator,% of hh,,,,,,,,,,,99,,,,,,,,,,
